year,make,model,price,mileage,color,url,body_type
2018,Volkswagen,Golf,6700,252140,Other,https://www.carpages.ca/used-cars/nova-scotia/dartmouth/2018-volkswagen-golf-13270901/,Hatchback
2013,Hyundai,Accent,3900,153324,red,https://www.carpages.ca/used-cars/nova-scotia/halifax/2013-hyundai-accent-13269758/,Hatchback
2021,Toyota,Corolla,22998,86723,black,https://www.carpages.ca/used-cars/ontario/ottawa/2021-toyota-corolla-13269593/,Hatchback
2025,Mazda,MAZDA3,32495,2124,blue,https://www.carpages.ca/used-cars/british-columbia/vancouver/2025-mazda-mazda3-13269431/,Hatchback
2020,Mazda,Cars,25995,41492,42m,https://www.carpages.ca/used-cars/british-columbia/vancouver/2020-mazda-cars-mazda3-sport-13269425/,Hatchback
2012,Mazda,MAZDA3,12980,115940,gray,https://www.carpages.ca/used-cars/british-columbia/surrey/2012-mazda-mazda3-13269353/,Hatchback
2019,Toyota,Corolla,20980,84200,white,https://www.carpages.ca/used-cars/british-columbia/surrey/2019-toyota-corolla-13269338/,Hatchback
2018,Volvo,V90,36485,46501,white,https://www.carpages.ca/used-cars/british-columbia/north-vancouver/2018-volvo-v90-13269317/,Hatchback
2015,Volkswagen,Golf,13485,134944,gray,https://www.carpages.ca/used-cars/british-columbia/north-vancouver/2015-volkswagen-golf-13269311/,Hatchback
2024,Volkswagen,Golf,34900,50730,black,https://www.carpages.ca/used-cars/ontario/toronto/2024-volkswagen-golf-13268201/,Hatchback
2022,Honda,HR-V,26462,59938,black,https://www.carpages.ca/used-cars/manitoba/winnipeg/2022-honda-hr-v-13268165/,Hatchback
2023,Subaru,XV,26500,44841,gray,https://www.carpages.ca/used-cars/ontario/north-york/2023-subaru-xv-crosstrek-13267964/,Hatchback
2013,Subaru,WRX,18900,72000,black,https://www.carpages.ca/used-cars/ontario/toronto/2013-subaru-wrx-13267901/,Hatchback
2013,Toyota,Venza,14995,136298,black,https://www.carpages.ca/used-cars/ontario/waterloo/2013-toyota-venza-13267877/,Hatchback
2015,Volkswagen,Golf,11450,140011,white,https://www.carpages.ca/used-cars/ontario/orleans/2015-volkswagen-golf-13267859/,Hatchback
2016,Mazda,MAZDA3,12999,141000,black,https://www.carpages.ca/used-cars/ontario/hamilton/2016-mazda-mazda3-13267850/,Hatchback
